job,start_time,end_time,elapse,state,ip
vcf,09:18.9,11:03.6,104,COMPLETE,14.12.30.207
vcf,07:31.3,11:05.4,214,COMPLETE,14.12.63.96
vcf,07:31.3,11:04.8,213,COMPLETE,14.12.48.108
vcf,09:14.6,11:05.7,111,COMPLETE,14.12.16.78
vcf,09:16.4,11:04.1,107,COMPLETE,14.12.16.183
vcf,09:16.4,11:04.9,108,COMPLETE,14.12.19.32
vcf,09:17.2,11:06.4,109,COMPLETE,14.12.23.7
vcf,09:16.8,11:05.5,108,COMPLETE,14.12.31.54
vcf,09:18.1,11:06.1,107,COMPLETE,14.12.19.239
vcf,09:18.4,11:04.9,106,COMPLETE,14.12.22.4
vcf,09:25.4,11:05.4,99,COMPLETE,14.12.57.77
vcf,09:27.5,11:05.1,97,COMPLETE,14.12.50.133
vcf,07:31.2,11:06.8,215,COMPLETE,14.12.57.32
vcf,09:16.6,11:07.4,110,COMPLETE,14.12.19.32
vcf,09:17.4,11:07.2,109,COMPLETE,14.12.28.204
vcf,09:18.2,11:07.8,109,COMPLETE,14.12.28.204
vcf,09:18.2,11:07.5,109,COMPLETE,14.12.22.163
vcf,09:18.2,11:07.5,109,COMPLETE,14.12.22.163
vcf,09:18.4,11:07.7,109,COMPLETE,14.12.24.158
vcf,09:19.1,11:07.3,108,COMPLETE,14.12.24.28
vcf,09:19.8,11:06.8,107,COMPLETE,14.12.23.7
vcf,09:20.0,11:07.3,107,COMPLETE,14.12.28.34
vcf,09:20.0,11:08.5,108,COMPLETE,14.12.31.165
vcf,09:20.4,11:06.9,106,COMPLETE,14.12.20.125
vcf,09:20.5,11:07.0,106,COMPLETE,14.12.31.165
vcf,09:22.9,11:08.4,105,COMPLETE,14.12.26.6
vcf,09:23.7,11:07.4,103,COMPLETE,14.12.26.147
vcf,09:27.0,11:07.9,100,COMPLETE,14.12.16.183
vcf,09:29.7,11:07.9,98,COMPLETE,14.12.63.119
vcf,09:33.7,11:07.3,93,COMPLETE,14.12.52.86
vcf,07:31.4,11:10.3,218,COMPLETE,14.12.55.48
vcf,07:31.4,11:09.2,217,COMPLETE,14.12.49.189
vcf,07:31.1,11:10.3,219,COMPLETE,14.12.53.71
vcf,09:13.4,11:10.5,117,COMPLETE,14.12.27.42
vcf,09:16.4,11:09.4,113,COMPLETE,14.12.19.239
vcf,09:19.2,11:08.4,109,COMPLETE,14.12.28.17
vcf,09:19.2,11:09.2,110,COMPLETE,14.12.28.17
vcf,09:20.6,11:09.4,108,COMPLETE,14.12.31.54
vcf,09:21.4,11:10.2,108,COMPLETE,14.12.24.158
vcf,09:23.5,11:09.6,106,COMPLETE,14.12.28.82
vcf,09:24.3,11:09.2,104,COMPLETE,14.12.25.188
vcf,09:26.9,11:10.9,104,COMPLETE,14.12.18.99
vcf,07:31.2,11:12.6,221,COMPLETE,14.12.31.88
vcf,07:31.6,11:11.9,220,COMPLETE,14.12.18.250
vcf,09:21.9,11:12.8,110,COMPLETE,14.12.22.67
vcf,09:24.2,11:11.5,107,COMPLETE,14.12.22.67
vcf,09:27.6,11:13.1,105,COMPLETE,14.12.17.231
vcf,09:29.3,11:13.0,103,COMPLETE,14.12.22.4
vcf,09:22.9,11:15.0,112,COMPLETE,14.12.26.28
vcf,09:30.2,11:15.0,104,COMPLETE,14.12.28.73
vcf,09:37.5,11:13.2,95,COMPLETE,14.12.30.139
vcf,07:31.0,11:15.2,224,COMPLETE,14.12.60.33
vcf,09:28.3,11:15.6,107,COMPLETE,14.12.22.139
vcf,09:32.1,11:17.0,104,COMPLETE,14.12.23.187
vcf,07:31.2,11:18.2,226,COMPLETE,14.12.26.28
vcf,09:47.0,11:19.6,92,COMPLETE,14.12.30.208
vcf,09:05.8,11:20.1,134,COMPLETE,14.12.29.96
vcf,09:34.3,11:21.6,107,COMPLETE,14.12.26.6
vcf,09:35.1,11:20.6,105,COMPLETE,14.12.21.21
vcf,09:44.9,11:20.9,95,COMPLETE,14.12.57.190
vcf,09:45.7,11:20.4,94,COMPLETE,14.12.60.36
vcf,09:34.9,11:22.3,107,COMPLETE,14.12.18.216
vcf,09:37.3,11:24.0,106,COMPLETE,14.12.17.4
vcf,07:31.3,11:24.3,232,COMPLETE,14.12.60.183
vcf,09:37.3,11:24.9,107,COMPLETE,14.12.19.43
vcf,09:39.4,11:26.0,106,COMPLETE,14.12.19.43
vcf,09:42.3,11:26.1,103,COMPLETE,14.12.18.99
vcf,09:50.4,11:25.8,95,COMPLETE,14.12.29.253
vcf,07:31.2,11:26.7,235,COMPLETE,14.12.21.185
vcf,09:39.0,11:27.6,108,COMPLETE,14.12.18.216
vcf,09:41.9,11:28.5,106,COMPLETE,14.12.30.207
vcf,09:45.0,11:28.5,103,COMPLETE,14.12.26.147
vcf,09:54.6,11:28.7,94,COMPLETE,14.12.16.49
vcf,07:31.5,11:32.7,241,COMPLETE,14.12.21.15
vcf,09:47.6,11:32.4,104,COMPLETE,14.12.20.125
vcf,09:45.3,11:33.9,108,COMPLETE,14.12.16.198
vcf,09:46.7,11:34.3,107,COMPLETE,14.12.16.198
vcf,09:47.1,11:35.5,108,COMPLETE,14.12.30.159
vcf,09:48.8,11:37.1,108,COMPLETE,14.12.22.183
vcf,09:51.7,11:37.4,105,COMPLETE,14.12.22.139
vcf,07:31.4,11:38.6,247,COMPLETE,14.12.62.147
vcf,10:02.3,11:38.5,96,COMPLETE,14.12.21.148
vcf,10:04.0,11:39.4,95,COMPLETE,14.12.31.184
vcf,10:04.3,11:37.5,93,COMPLETE,14.12.17.121
vcf,10:06.7,11:40.2,93,COMPLETE,14.12.16.140
vcf,09:14.9,11:41.8,146,COMPLETE,14.12.19.109
vcf,10:04.1,11:41.5,97,COMPLETE,14.12.20.226
vcf,07:31.0,11:45.6,254,COMPLETE,14.12.16.78
vcf,10:09.5,11:46.0,96,COMPLETE,14.12.48.183
vcf,10:10.4,11:45.8,95,COMPLETE,14.12.22.156
vcf,10:13.0,11:45.3,92,COMPLETE,14.12.22.252
vcf,10:04.3,11:48.3,103,COMPLETE,14.12.30.87
vcf,10:21.8,11:46.9,85,COMPLETE,14.12.22.51
vcf,07:30.9,11:48.0,257,COMPLETE,14.12.52.79
vcf,10:13.4,11:49.8,96,COMPLETE,14.12.51.118
vcf,10:14.3,11:49.2,94,COMPLETE,14.12.49.149
vcf,07:31.3,11:54.3,262,COMPLETE,14.12.63.104
vcf,07:31.3,11:54.5,263,COMPLETE,14.12.54.209
vcf,07:31.0,11:54.2,263,COMPLETE,14.12.24.253
vcf,10:17.0,11:52.7,95,COMPLETE,14.12.16.188
vcf,10:20.1,11:53.2,93,COMPLETE,14.12.49.210
vcf,10:23.4,11:53.1,89,COMPLETE,14.12.20.200
vcf,10:06.4,11:55.8,109,COMPLETE,14.12.17.63
vcf,10:22.8,11:55.0,92,COMPLETE,14.12.29.14
vcf,10:31.8,11:56.6,84,COMPLETE,14.12.21.114
vcf,07:31.7,11:57.8,266,COMPLETE,14.12.48.195
vcf,10:11.7,11:58.0,106,COMPLETE,14.12.23.158
vcf,10:22.0,11:57.7,95,COMPLETE,14.12.31.69
vcf,07:31.1,12:00.0,268,COMPLETE,14.12.19.109
vcf,10:25.5,12:00.8,95,COMPLETE,14.12.63.213
vcf,10:26.0,12:01.2,95,COMPLETE,14.12.30.37
vcf,07:31.3,12:03.3,271,COMPLETE,14.12.54.140
vcf,07:31.3,12:01.7,270,COMPLETE,14.12.54.173
vcf,07:31.4,12:03.2,271,COMPLETE,14.12.50.87
vcf,10:26.6,12:01.7,95,COMPLETE,14.12.54.118
vcf,10:27.1,12:02.3,95,COMPLETE,14.12.24.146
vcf,10:28.8,12:03.0,94,COMPLETE,14.12.60.86
vcf,10:29.7,12:03.3,93,COMPLETE,14.12.24.104
vcf,07:31.3,12:05.4,274,COMPLETE,14.12.16.75
vcf,10:30.2,12:05.4,95,COMPLETE,14.12.60.38
vcf,10:30.8,12:03.7,92,COMPLETE,14.12.31.74
vcf,10:31.0,12:04.7,93,COMPLETE,14.12.17.173
vcf,10:30.9,12:05.4,94,COMPLETE,14.12.18.169
vcf,10:30.9,12:03.7,92,COMPLETE,14.12.57.17
vcf,10:31.3,12:04.4,93,COMPLETE,14.12.60.109
vcf,10:32.5,12:05.4,92,COMPLETE,14.12.58.245
vcf,10:33.1,12:05.2,92,COMPLETE,14.12.26.155
vcf,10:39.8,12:05.4,85,COMPLETE,14.12.28.67
vcf,07:31.4,12:06.7,275,COMPLETE,14.12.27.21
vcf,07:31.6,12:08.0,276,COMPLETE,14.12.17.63
vcf,10:24.6,12:07.3,102,COMPLETE,14.12.31.194
vcf,10:31.2,12:06.3,95,COMPLETE,14.12.62.252
vcf,10:31.6,12:05.8,94,COMPLETE,14.12.22.53
vcf,10:31.9,12:07.0,95,COMPLETE,14.12.59.106
vcf,10:33.4,12:06.6,93,COMPLETE,14.12.56.103
vcf,10:33.8,12:07.1,93,COMPLETE,14.12.63.45
vcf,10:22.1,12:09.4,107,COMPLETE,14.12.25.24
vcf,10:29.0,12:08.4,99,COMPLETE,14.12.60.159
vcf,10:31.6,12:08.3,96,COMPLETE,14.12.58.132
vcf,10:31.8,12:08.2,96,COMPLETE,14.12.58.116
vcf,10:33.1,12:08.2,95,COMPLETE,14.12.26.250
vcf,10:33.9,12:08.8,94,COMPLETE,14.12.56.52
vcf,10:33.9,12:08.6,94,COMPLETE,14.12.22.60
vcf,10:33.7,12:09.6,95,COMPLETE,14.12.61.144
vcf,10:34.5,12:08.8,94,COMPLETE,14.12.53.84
vcf,10:35.1,12:09.8,94,COMPLETE,14.12.21.117
vcf,10:36.2,12:09.2,92,COMPLETE,14.12.27.120
vcf,10:34.5,12:11.2,96,COMPLETE,14.12.53.149
vcf,10:34.4,12:10.4,96,COMPLETE,14.12.27.165
vcf,10:35.1,12:11.7,96,COMPLETE,14.12.51.52
vcf,10:39.6,12:11.4,91,COMPLETE,14.12.60.133
vcf,07:31.2,12:12.4,281,COMPLETE,14.12.50.61
vcf,07:31.5,12:14.6,283,COMPLETE,14.12.63.99
vcf,07:31.5,12:14.3,282,COMPLETE,14.12.25.58
vcf,10:35.5,12:12.5,97,COMPLETE,14.12.49.82
vcf,10:35.9,12:12.7,96,COMPLETE,14.12.20.70
vcf,10:36.7,12:13.0,96,COMPLETE,14.12.50.48
vcf,10:36.5,12:12.6,96,COMPLETE,14.12.51.56
vcf,10:37.3,12:13.3,95,COMPLETE,14.12.62.134
vcf,10:38.3,12:13.6,95,COMPLETE,14.12.27.105
vcf,10:39.4,12:13.5,94,COMPLETE,14.12.26.211
vcf,07:31.5,12:16.4,284,COMPLETE,14.12.23.1
vcf,07:31.3,12:16.1,284,COMPLETE,14.12.23.62
vcf,07:31.2,12:14.8,283,COMPLETE,14.12.31.88
vcf,10:39.9,12:15.5,95,COMPLETE,14.12.19.193
vcf,10:40.1,12:14.7,94,COMPLETE,14.12.24.160
vcf,10:40.8,12:15.4,94,COMPLETE,14.12.27.33
vcf,10:41.6,12:16.4,94,COMPLETE,14.12.51.122
vcf,10:42.5,12:14.9,92,COMPLETE,14.12.23.212
vcf,10:43.4,12:16.0,92,COMPLETE,14.12.26.216
vcf,10:43.6,12:14.5,90,COMPLETE,14.12.58.106
vcf,10:44.0,12:14.9,90,COMPLETE,14.12.21.243
vcf,10:43.8,12:16.7,92,COMPLETE,14.12.56.41
vcf,10:43.8,12:16.4,92,COMPLETE,14.12.31.94
vcf,10:44.8,12:15.6,90,COMPLETE,14.12.26.111
vcf,10:45.6,12:16.2,90,COMPLETE,14.12.60.147
vcf,10:46.1,12:16.2,90,COMPLETE,14.12.30.125
vcf,07:31.3,12:17.1,285,COMPLETE,14.12.57.117
vcf,10:41.4,12:17.9,96,COMPLETE,14.12.23.193
vcf,10:41.6,12:17.6,95,COMPLETE,14.12.30.160
vcf,10:42.5,12:18.8,96,COMPLETE,14.12.63.164
vcf,10:42.7,12:17.8,95,COMPLETE,14.12.31.84
vcf,10:42.7,12:17.8,95,COMPLETE,14.12.54.65
vcf,10:42.8,12:18.7,95,COMPLETE,14.12.51.243
vcf,10:43.7,12:17.8,94,COMPLETE,14.12.62.194
vcf,10:43.7,12:18.6,94,COMPLETE,14.12.20.214
vcf,10:44.2,12:18.3,94,COMPLETE,14.12.57.249
vcf,10:44.2,12:17.7,93,COMPLETE,14.12.54.105
vcf,10:44.4,12:16.8,92,COMPLETE,14.12.23.88
vcf,10:44.7,12:18.2,93,COMPLETE,14.12.62.83
vcf,10:44.9,12:17.8,92,COMPLETE,14.12.24.82
vcf,10:44.8,12:18.0,93,COMPLETE,14.12.55.27
vcf,10:45.3,12:18.7,93,COMPLETE,14.12.60.194
vcf,10:45.6,12:18.2,92,COMPLETE,14.12.56.196
vcf,10:45.9,12:17.6,91,COMPLETE,14.12.51.27
vcf,07:31.3,12:20.7,289,COMPLETE,14.12.54.12
vcf,07:31.5,12:20.5,289,COMPLETE,14.12.29.36
vcf,10:44.1,12:19.3,95,COMPLETE,14.12.23.56
vcf,10:43.7,12:19.8,96,COMPLETE,14.12.58.133
vcf,10:44.1,12:19.3,95,COMPLETE,14.12.59.5
vcf,10:44.3,12:19.0,94,COMPLETE,14.12.29.114
vcf,10:44.8,12:20.0,95,COMPLETE,14.12.58.71
vcf,10:45.4,12:19.5,94,COMPLETE,14.12.56.123
vcf,10:45.3,12:19.6,94,COMPLETE,14.12.52.20
vcf,10:45.5,12:19.0,93,COMPLETE,14.12.17.34
vcf,10:45.6,12:19.3,93,COMPLETE,14.12.59.151
vcf,10:46.0,12:19.3,93,COMPLETE,14.12.48.67
vcf,10:45.8,12:20.2,94,COMPLETE,14.12.23.245
vcf,10:46.0,12:19.2,93,COMPLETE,14.12.50.31
vcf,10:46.2,12:19.6,93,COMPLETE,14.12.29.56
vcf,10:47.8,12:20.8,93,COMPLETE,14.12.57.109
vcf,10:48.7,12:20.8,92,COMPLETE,14.12.25.99
vcf,10:49.2,12:20.9,91,COMPLETE,14.12.19.124
vcf,10:43.5,12:21.7,98,COMPLETE,14.12.56.86
vcf,10:44.8,12:21.2,96,COMPLETE,14.12.31.134
vcf,10:44.7,12:21.3,96,COMPLETE,14.12.55.164
vcf,10:45.4,12:21.5,96,COMPLETE,14.12.60.200
vcf,10:45.8,12:21.2,95,COMPLETE,14.12.18.146
vcf,10:45.6,12:21.5,95,COMPLETE,14.12.59.211
vcf,10:46.2,12:21.9,95,COMPLETE,14.12.25.77
vcf,10:46.6,12:22.6,96,COMPLETE,14.12.22.203
vcf,10:46.6,12:21.3,94,COMPLETE,14.12.53.254
vcf,10:46.7,12:21.5,94,COMPLETE,14.12.55.201
vcf,10:47.4,12:21.2,93,COMPLETE,14.12.56.81
vcf,10:47.9,12:21.6,93,COMPLETE,14.12.16.27
vcf,10:47.8,12:22.9,95,COMPLETE,14.12.26.34
vcf,10:48.4,12:22.5,94,COMPLETE,14.12.21.136
vcf,10:49.2,12:21.9,92,COMPLETE,14.12.19.7
vcf,10:49.3,12:23.1,93,COMPLETE,14.12.56.136
vcf,10:50.2,12:21.7,91,COMPLETE,14.12.51.104
vcf,10:50.0,12:22.2,92,COMPLETE,14.12.26.115
vcf,10:50.6,12:22.5,91,COMPLETE,14.12.54.244
vcf,07:31.6,12:24.6,292,COMPLETE,14.12.31.123
vcf,10:44.6,12:23.2,98,COMPLETE,14.12.55.151
vcf,10:47.9,12:23.2,95,COMPLETE,14.12.53.128
vcf,10:48.5,12:23.5,95,COMPLETE,14.12.21.252
vcf,10:48.4,12:23.3,94,COMPLETE,14.12.54.83
vcf,10:49.3,12:24.8,95,COMPLETE,14.12.54.254
vcf,10:50.0,12:24.4,94,COMPLETE,14.12.63.20
vcf,10:50.0,12:25.1,95,COMPLETE,14.12.62.214
vcf,10:50.1,12:23.6,93,COMPLETE,14.12.59.69
vcf,10:50.1,12:23.8,93,COMPLETE,14.12.17.181
vcf,10:51.3,12:25.1,93,COMPLETE,14.12.62.107
vcf,10:51.5,12:24.5,92,COMPLETE,14.12.62.57
vcf,10:52.0,12:24.8,92,COMPLETE,14.12.57.26
vcf,10:52.3,12:25.1,92,COMPLETE,14.12.54.178
vcf,10:53.5,12:24.7,91,COMPLETE,14.12.48.62
vcf,07:31.5,12:26.2,294,COMPLETE,14.12.57.78
vcf,10:48.0,12:26.7,98,COMPLETE,14.12.28.82
vcf,10:50.8,12:25.4,94,COMPLETE,14.12.30.72
vcf,10:51.8,12:25.5,93,COMPLETE,14.12.48.170
vcf,10:52.2,12:26.0,93,COMPLETE,14.12.58.146
vcf,10:51.9,12:26.7,94,COMPLETE,14.12.57.208
vcf,10:52.9,12:26.9,93,COMPLETE,14.12.19.44
vcf,10:53.0,12:25.9,92,COMPLETE,14.12.23.49
vcf,10:53.4,12:25.7,92,COMPLETE,14.12.55.233
vcf,10:53.7,12:26.7,92,COMPLETE,14.12.62.116
vcf,10:53.9,12:25.9,92,COMPLETE,14.12.30.19
vcf,10:54.4,12:26.6,92,COMPLETE,14.12.48.211
vcf,10:54.5,12:27.2,92,COMPLETE,14.12.59.225
vcf,10:56.3,12:27.5,91,COMPLETE,14.12.49.186
vcf,10:44.5,12:29.1,104,COMPLETE,14.12.22.183
vcf,10:46.2,12:29.3,103,COMPLETE,14.12.16.239
vcf,10:54.1,12:28.7,94,COMPLETE,14.12.16.103
vcf,10:54.5,12:29.6,95,COMPLETE,14.12.61.170
vcf,10:54.6,12:28.3,93,COMPLETE,14.12.62.200
vcf,10:55.4,12:28.2,92,COMPLETE,14.12.23.248
vcf,10:56.6,12:29.0,92,COMPLETE,14.12.20.169
vcf,10:56.7,12:27.9,91,COMPLETE,14.12.24.45
vcf,10:57.0,12:28.8,91,COMPLETE,14.12.61.177
vcf,10:58.7,12:29.4,90,COMPLETE,14.12.56.158
vcf,07:30.9,12:31.2,300,COMPLETE,14.12.53.13
vcf,07:31.4,12:29.9,298,COMPLETE,14.12.16.31
vcf,10:54.4,12:29.9,95,COMPLETE,14.12.59.14
vcf,10:56.4,12:29.9,93,COMPLETE,14.12.25.191
vcf,10:57.3,12:31.0,93,COMPLETE,14.12.48.216
vcf,10:58.2,12:31.5,93,COMPLETE,14.12.28.251
vcf,10:58.3,12:30.8,92,COMPLETE,14.12.23.69
vcf,10:58.0,12:31.5,93,COMPLETE,14.12.18.207
vcf,10:48.3,12:33.5,105,COMPLETE,14.12.30.159
vcf,10:57.1,12:32.1,95,COMPLETE,14.12.48.13
vcf,10:58.4,12:32.0,93,COMPLETE,14.12.58.45
vcf,10:58.8,12:33.5,94,COMPLETE,14.12.61.103
vcf,10:58.9,12:32.3,93,COMPLETE,14.12.27.167
vcf,10:59.1,12:32.9,93,COMPLETE,14.12.29.13
vcf,11:01.0,12:33.9,92,COMPLETE,14.12.20.48
vcf,11:00.8,12:33.4,92,COMPLETE,14.12.57.70
vcf,10:56.7,12:36.0,99,COMPLETE,14.12.51.75
vcf,10:59.9,12:34.1,94,COMPLETE,14.12.62.136
vcf,10:59.9,12:34.2,94,COMPLETE,14.12.28.248
vcf,11:01.5,12:35.8,94,COMPLETE,14.12.59.108
vcf,11:01.5,12:34.4,92,COMPLETE,14.12.24.185
vcf,07:31.3,12:36.4,305,COMPLETE,14.12.60.251
vcf,07:31.3,12:37.2,305,COMPLETE,14.12.21.56
vcf,10:52.5,12:38.0,105,COMPLETE,14.12.17.231
vcf,10:53.6,12:38.3,104,COMPLETE,14.12.24.28
vcf,11:03.4,12:36.8,93,COMPLETE,14.12.26.11
vcf,11:04.8,12:37.9,93,COMPLETE,14.12.48.108
vcf,11:05.1,12:36.2,91,COMPLETE,14.12.50.133
vcf,11:07.3,12:37.3,89,COMPLETE,14.12.52.86
vcf,07:31.3,12:39.7,308,COMPLETE,14.12.53.135
vcf,10:53.2,12:40.7,107,COMPLETE,14.12.31.194
vcf,10:53.7,12:39.7,106,COMPLETE,14.12.28.73
vcf,10:55.5,12:40.3,104,COMPLETE,14.12.23.158
vcf,10:57.6,12:39.7,102,COMPLETE,14.12.31.123
vcf,10:59.8,12:40.3,100,COMPLETE,14.12.16.239
vcf,11:05.4,12:39.3,93,COMPLETE,14.12.63.96
vcf,11:05.4,12:38.7,93,COMPLETE,14.12.57.77
vcf,11:06.8,12:39.7,92,COMPLETE,14.12.57.32
vcf,07:31.5,12:40.8,309,COMPLETE,14.12.21.15
vcf,10:59.5,12:42.1,102,COMPLETE,14.12.16.148
vcf,11:09.2,12:40.8,91,COMPLETE,14.12.49.189
vcf,07:31.4,12:44.6,313,COMPLETE,14.12.57.226
vcf,11:00.2,12:44.0,103,COMPLETE,14.12.20.213
vcf,11:00.4,12:44.0,103,COMPLETE,14.12.23.187
vcf,11:01.8,12:43.2,101,COMPLETE,14.12.21.185
vcf,11:02.8,12:44.0,101,COMPLETE,14.12.21.21
vcf,11:02.8,12:44.9,102,COMPLETE,14.12.30.87
vcf,11:07.9,12:43.0,95,COMPLETE,14.12.63.119
vcf,11:10.3,12:43.1,92,COMPLETE,14.12.55.48
vcf,11:10.3,12:43.7,93,COMPLETE,14.12.53.71
vcf,11:11.9,12:43.9,91,COMPLETE,14.12.18.250
vcf,11:13.2,12:44.0,90,COMPLETE,14.12.30.139
vcf,07:31.1,12:46.0,314,COMPLETE,14.12.49.111
vcf,07:31.3,12:45.6,314,COMPLETE,14.12.51.73
vcf,07:31.1,12:45.4,314,COMPLETE,14.12.54.148
vcf,11:02.0,12:46.7,104,COMPLETE,14.12.16.76
vcf,11:03.1,12:46.6,103,COMPLETE,14.12.25.24
vcf,11:03.6,12:46.3,102,COMPLETE,14.12.30.207
vcf,11:03.7,12:47.3,103,COMPLETE,14.12.17.4
vcf,11:03.8,12:47.3,103,COMPLETE,14.12.20.213
vcf,11:04.1,12:48.4,104,COMPLETE,14.12.16.183
vcf,11:04.9,12:47.8,102,COMPLETE,14.12.22.4
vcf,11:05.7,12:48.4,102,COMPLETE,14.12.16.78
vcf,11:03.6,12:49.7,106,COMPLETE,14.12.25.188
vcf,11:04.0,12:49.6,105,COMPLETE,14.12.28.34
vcf,11:05.5,12:49.6,104,COMPLETE,14.12.31.54
vcf,11:06.1,12:49.5,103,COMPLETE,14.12.19.239
vcf,11:07.4,12:51.2,103,COMPLETE,14.12.26.147
vcf,11:07.7,12:50.7,102,COMPLETE,14.12.24.158
vcf,11:07.8,12:51.3,103,COMPLETE,14.12.28.204
vcf,11:15.2,12:49.5,94,COMPLETE,14.12.60.33
vcf,11:04.9,12:51.6,106,COMPLETE,14.12.19.32
vcf,11:06.9,12:52.0,105,COMPLETE,14.12.20.125
vcf,11:07.2,12:53.3,106,COMPLETE,14.12.28.204
vcf,11:07.3,12:51.8,104,COMPLETE,14.12.24.28
vcf,11:07.9,12:53.0,105,COMPLETE,14.12.16.183
vcf,11:08.4,12:52.3,103,COMPLETE,14.12.26.6
vcf,11:09.6,12:51.9,102,COMPLETE,14.12.28.82
vcf,11:09.4,12:52.2,102,COMPLETE,14.12.31.54
vcf,11:19.6,12:52.2,92,COMPLETE,14.12.30.208
vcf,11:20.1,12:51.2,91,COMPLETE,14.12.29.96
vcf,11:20.4,12:53.0,92,COMPLETE,14.12.60.36
vcf,11:06.8,12:54.8,107,COMPLETE,14.12.23.7
vcf,11:07.0,12:54.4,107,COMPLETE,14.12.31.165
vcf,11:07.5,12:55.4,107,COMPLETE,14.12.22.163
vcf,11:07.4,12:53.6,106,COMPLETE,14.12.19.32
vcf,11:08.5,12:53.3,104,COMPLETE,14.12.31.165
vcf,11:09.2,12:53.6,104,COMPLETE,14.12.25.188
vcf,11:10.2,12:54.0,103,COMPLETE,14.12.24.158
vcf,11:20.9,12:55.0,94,COMPLETE,14.12.57.190
vcf,07:31.3,12:56.9,325,COMPLETE,14.12.17.1
vcf,07:31.4,12:56.4,324,COMPLETE,14.12.25.178
vcf,11:06.4,12:56.1,109,COMPLETE,14.12.23.7
vcf,11:07.3,12:57.5,110,COMPLETE,14.12.28.34
vcf,11:07.5,12:57.4,109,COMPLETE,14.12.22.163
vcf,11:08.4,12:55.5,107,COMPLETE,14.12.28.17
vcf,11:09.4,12:56.4,106,COMPLETE,14.12.19.239
vcf,11:09.2,12:56.7,107,COMPLETE,14.12.28.17
vcf,11:10.9,12:55.9,104,COMPLETE,14.12.18.99
vcf,11:13.1,12:57.7,104,COMPLETE,14.12.17.231
vcf,11:24.3,12:55.4,91,COMPLETE,14.12.60.183
vcf,11:11.5,12:57.7,106,COMPLETE,14.12.22.67
vcf,11:12.6,12:59.5,106,COMPLETE,14.12.31.88
vcf,11:12.8,12:57.8,104,COMPLETE,14.12.22.67
vcf,11:13.0,12:57.8,104,COMPLETE,14.12.22.4
vcf,11:15.0,12:59.6,104,COMPLETE,14.12.28.73
vcf,11:15.6,12:59.2,103,COMPLETE,14.12.22.139
vcf,11:25.8,12:58.1,92,COMPLETE,14.12.29.253
vcf,11:10.5,13:00.3,109,COMPLETE,14.12.27.42
vcf,11:17.0,13:01.7,104,COMPLETE,14.12.23.187
vcf,11:28.7,13:01.4,92,COMPLETE,14.12.16.49
vcf,07:31.3,13:02.7,331,COMPLETE,14.12.19.119
vcf,07:31.1,13:01.8,330,COMPLETE,14.12.50.252
vcf,11:18.2,13:02.0,103,COMPLETE,14.12.26.28
vcf,11:20.6,13:03.4,102,COMPLETE,14.12.21.21
vcf,07:31.2,13:04.4,333,COMPLETE,14.12.59.77
vcf,07:31.2,13:05.1,333,COMPLETE,14.12.60.221
vcf,11:15.0,13:03.9,108,COMPLETE,14.12.26.28
vcf,11:21.6,13:05.5,103,COMPLETE,14.12.26.6
vcf,11:22.3,13:06.2,103,COMPLETE,14.12.18.216
vcf,11:24.9,13:09.6,104,COMPLETE,14.12.19.43
vcf,11:38.6,13:08.9,90,COMPLETE,14.12.62.147
vcf,07:31.4,13:10.3,338,COMPLETE,14.12.48.59
vcf,11:24.0,13:10.8,106,COMPLETE,14.12.17.4
vcf,11:26.0,13:11.8,105,COMPLETE,14.12.19.43
vcf,11:26.1,13:11.8,105,COMPLETE,14.12.18.99
vcf,11:26.7,13:11.6,104,COMPLETE,14.12.21.185
vcf,11:28.5,13:12.3,103,COMPLETE,14.12.26.147
vcf,11:32.7,13:12.5,99,COMPLETE,14.12.21.15
vcf,11:37.5,13:11.1,93,COMPLETE,14.12.17.121
vcf,11:38.5,13:10.4,91,COMPLETE,14.12.21.148
vcf,11:39.4,13:11.4,91,COMPLETE,14.12.31.184
vcf,11:40.2,13:12.1,91,COMPLETE,14.12.16.140
vcf,11:27.6,13:13.5,105,COMPLETE,14.12.18.216
vcf,11:28.5,13:13.6,105,COMPLETE,14.12.30.207
vcf,07:31.3,13:14.6,343,COMPLETE,14.12.52.172
vcf,11:32.4,13:16.4,103,COMPLETE,14.12.20.125
vcf,11:41.5,13:14.5,92,COMPLETE,14.12.20.226
vcf,07:31.4,13:17.0,345,COMPLETE,14.12.48.93
vcf,07:31.3,13:18.1,346,COMPLETE,14.12.53.68
vcf,11:37.1,13:17.7,100,COMPLETE,14.12.22.183
vcf,11:45.3,13:17.1,91,COMPLETE,14.12.22.252
vcf,11:45.8,13:17.0,91,COMPLETE,14.12.22.156
vcf,11:46.0,13:18.6,92,COMPLETE,14.12.48.183
vcf,11:46.9,13:17.3,90,COMPLETE,14.12.22.51
vcf,07:31.2,13:20.4,349,COMPLETE,14.12.48.223
vcf,07:31.6,13:20.3,348,COMPLETE,14.12.50.201
vcf,11:34.3,13:20.2,105,COMPLETE,14.12.16.198
vcf,11:35.5,13:19.5,104,COMPLETE,14.12.30.159
vcf,11:37.4,13:20.7,103,COMPLETE,14.12.22.139
vcf,11:33.9,13:21.5,107,COMPLETE,14.12.16.198
vcf,11:48.0,13:20.6,92,COMPLETE,14.12.52.79
